ann_term	generic	annotation
PF01165	0.111803398874989	Ribosomal protein S21
PF01168	0.538251976190908	Alanine racemase, N-terminal domain
PF01170	0.111803398874989	Putative RNA methylase family UPF0020
PF01171	0.301892763255977	PP-loop family
PF01175	0.191182198207345	Urocanase Rossmann-like domain
PF01176	0.159111456835146	Translation initiation factor 1A / IF-1
PF01177	0.346547163758212	Asp/Glu/Hydantoin racemase
PF01179	0.500632511321833	Copper amine oxidase, enzyme domain
PF01180	0.111803398874989	Dihydroorotate dehydrogenase
PF01182	0.69707798811825	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
PF01183	0.219320007803175	Glycosyl hydrolases family 25
PF01184	0	GPR1/FUN34/yaaH family
PF01189	0.157109975188711	16S rRNA methyltransferase RsmB/F
PF01192	0.111803398874989	RNA polymerase Rpb6
PF01193	0	RNA polymerase Rpb3/Rpb11 dimerisation domain
PF01195	0	Peptidyl-tRNA hydrolase
PF01196	0	Ribosomal protein L17
PF01197	0.521530124619926	Ribosomal protein L31
PF01202	0.483755090248952	Shikimate kinase
PF01204	0.381328457376398	Trehalase
PF01205	0	Uncharacterized protein family UPF0029
PF01206	0.466436802942521	Sulfurtransferase TusA
PF01207	0.347686749746618	Dihydrouridine synthase (Dus)
PF01208	0.111803398874989	Uroporphyrinogen decarboxylase (URO-D)
PF01209	0	ubiE/COQ5 methyltransferase family
PF01210	0	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
PF01212	0.111803398874989	Beta-eliminating lyase
PF01218	0	Coproporphyrinogen III oxidase
PF01219	0.381328457376398	Prokaryotic diacylglycerol kinase
PF01225	0	Mur ligase family, catalytic domain
PF01226	0.994923825084875	Formate/nitrite transporter
PF01227	0	GTP cyclohydrolase I
PF01228	0.779077676048066	Glycine radical
PF01230	0.111803398874989	HIT domain
PF01232	0.953341890138932	Mannitol dehydrogenase Rossmann domain
PF01235	0.111803398874989	Sodium:alanine symporter family
PF01238	0	Phosphomannose isomerase type I
PF01242	0.157109975188711	6-pyruvoyl tetrahydropterin synthase
PF01243	0.111803398874989	Pyridoxamine 5'-phosphate oxidase
PF01245	0.191182198207345	Ribosomal protein L19
PF01250	0.159111456835146	Ribosomal protein S6
PF01252	0	Signal peptidase (SPase) II
PF01253	0	Translation initiation factor SUI1
PF01255	0	Putative undecaprenyl diphosphate synthase
PF01256	0.111803398874989	Carbohydrate kinase
PF01257	0.111803398874989	Thioredoxin-like [2Fe-2S] ferredoxin
PF01258	0.711456875766866	Prokaryotic dksA/traR C4-type zinc finger
PF01259	0	SAICAR synthetase
PF01261	1.09016024835279	Xylose isomerase-like TIM barrel
PF01262	0.111803398874989	Alanine dehydrogenase/PNT, C-terminal domain
PF01263	0.159111456835146	Aldose 1-epimerase
PF01264	0.111803398874989	Chorismate synthase
PF01266	0.533527786281256	FAD dependent oxidoreductase
PF01270	0.111803398874989	Glycosyl hydrolases family 8
PF01272	0.223606797749979	Transcription elongation factor, GreA/GreB, C-term
PF01274	0.530106270692819	Malate synthase
PF01276	0.623891421906981	Orn/Lys/Arg decarboxylase, major domain
PF01278	0.614178467445268	Omptin family
PF01281	0.111803398874989	Ribosomal protein L9, N-terminal domain
PF01288	0	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)
PF01292	0.656033342777212	Prokaryotic cytochrome b561
PF01293	0	Phosphoenolpyruvate carboxykinase
PF01295	0	Adenylate cyclase, class-I
PF01297	0.452839144883965	Zinc-uptake complex component A periplasmic
PF01300	0.111803398874989	Telomere recombination
PF01306	0.594143357375915	LacY proton/sugar symporter
PF01311	0.759330151173396	Bacterial export proteins, family 1
PF01312	1.04571155594067	FlhB HrpN YscU SpaS Family
PF01313	0.785046156830559	Bacterial export proteins, family 3
PF01314	0.157109975188711	Aldehyde ferredoxin oxidoreductase, domains 2 & 3
PF01315	0.571473777597024	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
PF01316	0.442768905635285	Arginine repressor, DNA binding domain
PF01320	1.55001020821465	Colicin immunity protein / pyocin immunity protein
PF01321	0.191182198207345	Creatinase/Prolidase N-terminal domain
PF01323	0.691723219689948	DSBA-like thioredoxin domain
PF01325	0.159111456835146	Iron dependent repressor, N-terminal DNA binding domain
PF01326	0.191182198207345	Pyruvate phosphate dikinase, PEP/pyruvate binding domain
PF01327	0.111803398874989	Polypeptide deformylase
PF01330	0.346547163758212	RuvA N terminal domain
PF01336	0.414148508800614	OB-fold nucleic acid binding domain
PF01337	0.194464535831607	Barstar (barnase inhibitor)
PF01339	0.111803398874989	CheB methylesterase
PF01340	0.27443843698761	Met Apo-repressor, MetJ
PF01343	0.28434913465623	Peptidase family S49
PF01344	0.625284745262691	Kelch motif
PF01346	0	Domain amino terminal to FKBP-type peptidyl-prolyl isomerase
PF01348	0.191182198207345	Type II intron maturase
PF01351	0	Ribonuclease HII
PF01361	0.479978902489936	Tautomerase enzyme
PF01367	0.225017580185205	5'-3' exonuclease, C-terminal SAM fold
PF01368	0	DHH family
PF01370	0.856472009932297	NAD dependent epimerase/dehydratase family
PF01371	0	Trp repressor protein
PF01375	0.191182198207345	Heat-labile enterotoxin alpha chain
PF01376	0.191182198207345	Heat-labile enterotoxin beta chain
PF01379	0	Porphobilinogen deaminase, dipyromethane cofactor binding domain
PF01380	1.9407358646149	SIS domain
PF01381	1.69133121115374	Helix-turn-helix
PF01384	0.243588675923112	Phosphate transporter family
PF01385	1.13342485358941	Probable transposase
PF01386	0	Ribosomal L25p family
PF01389	0.157109975188711	OmpA-like transmembrane domain
PF01391	0.335410196624968	Collagen triple helix repeat (20 copies)
PF01396	0.477168600620076	Topoisomerase DNA binding C4 zinc finger
PF01402	0.522288052827731	Ribbon-helix-helix protein, copG family
PF01406	0.157109975188711	tRNA synthetases class I (C) catalytic domain
PF01408	0.841092568544485	Oxidoreductase family, NAD-binding Rossmann fold
PF01409	0.243588675923112	tRNA synthetases class II core domain (F)
PF01411	0.219320007803175	tRNA synthetases class II (A)
PF01416	0.223606797749979	tRNA pseudouridine synthase
PF01418	0.994923825084875	Helix-turn-helix domain, rpiR family
PF01420	1.33027074430905	Type I restriction modification DNA specificity domain
PF01425	0.341256056653258	Amidase
PF01427	0.475840362551257	D-ala-D-ala dipeptidase
PF01430	0	Hsp33 protein
PF01432	0.359324260314598	Peptidase family M3
PF01433	0	Peptidase family M1 domain
PF01434	0.295268596880531	Peptidase family M41
PF01435	0.295268596880531	Peptidase family M48
PF01443	0.157109975188711	Viral (Superfamily 1) RNA helicase
PF01446	0.331614768112609	Replication protein
PF01450	0	Acetohydroxy acid isomeroreductase, catalytic domain
PF01451	0.522288052827731	Low molecular weight phosphotyrosine protein phosphatase
PF01455	0.111803398874989	HupF/HypC family
PF01458	0.111803398874989	Uncharacterized protein family (UPF0051)
PF01464	1.5589167774411	Transglycosylase SLT domain
PF01467	0.476670945069466	Cytidylyltransferase-like
PF01471	0.502997345036655	Putative peptidoglycan binding domain
PF01472	0.219320007803175	PUA domain
PF01475	0.223606797749979	Ferric uptake regulator family
PF01476	0.785046156830559	LysM domain
PF01478	0.676925289896356	Type IV leader peptidase family
PF01479	0.191182198207345	S4 domain
PF01487	0	Type I 3-dehydroquinase
PF01488	0.191182198207345	Shikimate / quinate 5-dehydrogenase
PF01491	0	Frataxin-like domain
PF01493	0.223606797749979	GXGXG motif
PF01494	0.602605104021203	FAD binding domain
PF01497	1.71916781457877	Periplasmic binding protein
PF01501	0.654947094201151	Glycosyl transferase family 8
PF01502	0.111803398874989	Phosphoribosyl-AMP cyclohydrolase
PF01503	0.194464535831607	Phosphoribosyl-ATP pyrophosphohydrolase
PF01507	1.22983738762488	Phosphoadenosine phosphosulfate reductase family
PF01509	0.111803398874989	TruB family pseudouridylate synthase (N terminal domain)
PF01510	0.111803398874989	N-acetylmuramoyl-L-alanine amidase
PF01512	0.386480385799325	Respiratory-chain NADH dehydrogenase 51 Kd subunit
PF01513	0.243588675923112	ATP-NAD kinase
PF01514	0.847557921548579	Secretory protein of YscJ/FliF family
PF01515	0.157109975188711	Phosphate acetyl/butaryl transferase
PF01520	0.225017580185205	N-acetylmuramoyl-L-alanine amidase
PF01521	0	Iron-sulphur cluster biosynthesis
PF01522	0.682048292584712	Polysaccharide deacetylase
PF01523	0.157109975188711	Putative modulator of DNA gyrase
PF01526	0.885537811270571	Tn3 transposase DDE domain
PF01527	6.36922982844825	Transposase
PF01531	0.191182198207345	Glycosyl transferase family 11
PF01541	0.414148508800614	GIY-YIG catalytic domain
PF01544	0.545986506997	CorA-like Mg2+ transporter protein
PF01545	0.314219950377423	Cation efflux family
PF01546	0.790669480787074	Peptidase family M20/M25/M40
PF01547	0.318222913670292	Bacterial extracellular solute-binding protein
PF01548	3.99126815924304	Transposase
PF01551	0.477168600620076	Peptidase family M23
PF01553	0.401736736014135	Acyltransferase
PF01554	0.996115874506093	MatE
PF01555	1.41219821465273	DNA methylase
PF01556	0.243588675923112	DnaJ C terminal domain
PF01557	1.513650963897	Fumarylacetoacetate (FAA) hydrolase family
PF01558	0.157109975188711	Pyruvate ferredoxin/flavodoxin oxidoreductase
PF01564	0	Spermine/spermidine synthase domain
PF01565	0.785549875943556	FAD binding domain
PF01566	0.317974204829116	Natural resistance-associated macrophage protein
PF01568	1.14294755519405	Molydopterin dinucleotide binding domain
PF01569	0.309143365209678	PAP2 superfamily
PF01571	0.301892763255977	Aminomethyltransferase folate-binding domain
PF01575	0.500632511321833	MaoC like domain
PF01578	0.35556159892895	Cytochrome C assembly protein
PF01580	0.341256056653258	FtsK/SpoIIIE family
PF01583	0	Adenylylsulphate kinase
PF01584	0	CheW-like domain
PF01588	0.290949993528402	Putative tRNA binding domain
PF01590	0.512501929604271	GAF domain
PF01592	0	NifU-like N terminal domain
PF01594	0.265053135346409	AI-2E family transporter
PF01595	0.301892763255977	Domain of unknown function DUF21
PF01597	0	Glycine cleavage H-protein
PF01609	4.6250384876948	Transposase DDE domain
PF01610	0.883659680182222	Transposase
PF01612	0.157109975188711	3'-5' exonuclease
PF01613	0.581899987056804	Flavin reductase like domain
PF01614	1.24365478135609	Bacterial transcriptional regulator
PF01618	0.530106270692819	MotA/TolQ/ExbB proton channel family
PF01619	0.301892763255977	Proline dehydrogenase
PF01624	0	MutS domain I
PF01625	0.335410196624968	Peptide methionine sulfoxide reductase
PF01627	0.791969184926672	Hpt domain
PF01632	0.243588675923112	Ribosomal protein L35
PF01634	0.157109975188711	ATP phosphoribosyltransferase
PF01636	1.19889189343823	Phosphotransferase enzyme family
PF01638	0	HxlR-like helix-turn-helix
PF01641	0.223606797749979	SelR domain
PF01642	0.290949993528402	Methylmalonyl-CoA mutase
PF01645	0.223606797749979	Conserved region in glutamate synthase
PF01648	0.392774937971778	4'-phosphopantetheinyl transferase superfamily
PF01649	0	Ribosomal protein S20
PF01653	0.223606797749979	NAD-dependent DNA ligase adenylation domain
PF01654	0.223606797749979	Cytochrome bd terminal oxidase subunit I
PF01656	0.715006417604199	CobQ/CobB/MinD/ParA nucleotide binding domain
PF01661	0.270957047369112	Macro domain
PF01668	0.442768905635285	SmpB protein
PF01676	0.301892763255977	Metalloenzyme superfamily
PF01678	0	Diaminopimelate epimerase
PF01679	0.111803398874989	Proteolipid membrane potential modulator
PF01687	0	Riboflavin kinase
PF01694	0.541914094738224	Rhomboid family
PF01695	1.28870457967328	IstB-like ATP binding protein
PF01697	0.111803398874989	Glycosyltransferase family 92
PF01699	0.318222913670292	Sodium/calcium exchanger protein
PF01702	0.111803398874989	Queuine tRNA-ribosyltransferase
PF01706	0.479814046258904	FliG C-terminal domain
PF01709	0.346547163758212	Transcriptional regulator
PF01713	0.243588675923112	Smr domain
PF01715	0.111803398874989	IPP transferase
PF01717	0	Cobalamin-independent synthase, Catalytic domain
PF01722	0.111803398874989	BolA-like protein
PF01725	0	Ham1 family
PF01726	0.111803398874989	LexA DNA binding domain
PF01728	0.194464535831607	FtsJ-like methyltransferase
PF01729	0.502525268588178	Quinolinate phosphoribosyl transferase, C-terminal domain
PF01730	0.392976309396426	UreF
PF01734	0.609912838761471	Patatin-like phospholipase
PF01738	0.471329925566134	Dienelactone hydrolase family
PF01739	0	CheR methyltransferase, SAM binding domain
PF01740	0.111803398874989	STAS domain
PF01741	0.111803398874989	Large-conductance mechanosensitive channel, MscL
PF01743	0.111803398874989	Poly A polymerase head domain
PF01746	0.219320007803175	tRNA (Guanine-1)-methyltransferase
PF01750	0.223606797749979	Hydrogenase maturation protease
PF01751	0.62020311087109	Toprim domain
PF01755	0.191182198207345	Glycosyltransferase family 25 (LPS biosynthesis protein)
PF01757	0.331614768112609	Acyltransferase family
PF01761	0	3-dehydroquinate synthase
PF01765	0	Ribosome recycling factor
PF01773	0.555610053585759	Na+ dependent nucleoside transporter N-terminus
PF01774	0.43410755244364	UreD urease accessory protein
PF01782	0.191182198207345	RimM N-terminal domain
PF01783	0.111803398874989	Ribosomal L32p protein family
PF01784	0.243588675923112	NIF3 (NGG1p interacting factor 3)
PF01790	0	Prolipoprotein diacylglyceryl transferase
PF01791	0.61159678948748	DeoC/LacD family aldolase
PF01794	0.367810834705263	Ferric reductase like transmembrane component
PF01795	0	MraW methylase family
PF01797	2.26834992723898	Transposase IS200 like
PF01799	0.56869826931246	[2Fe-2S] binding domain
PF01804	0.332805489243922	Penicillin amidase
PF01807	0.111803398874989	CHC2 zinc finger
PF01808	0.111803398874989	AICARFT/IMPCHase bienzyme
PF01809	0.225017580185205	Haemolytic domain
PF01810	0.219320007803175	LysE type translocator
PF01812	0	5-formyltetrahydrofolate cyclo-ligase family
PF01814	0	Hemerythrin HHE cation binding domain
PF01815	0.584612822215468	Rop protein
PF01817	0	Chorismate mutase type II
PF01820	0	D-ala D-ala ligase N-terminus
PF01832	0.111803398874989	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
PF01835	0.341256056653258	MG2 domain
PF01842	0.159111456835146	ACT domain
PF01844	0.56869826931246	HNH endonuclease
PF01845	0.786656922631493	CcdB protein
PF01848	1.79269791732595	Hok/gef family
PF01850	0.951264980586976	PIN domain
PF01855	0.157109975188711	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg
PF01863	0.35556159892895	Protein of unknown function DUF45
PF01867	0.442768905635285	CRISPR associated protein Cas1
PF01869	0.111803398874989	BadF/BadG/BcrA/BcrD ATPase family
PF01872	0.111803398874989	RibD C-terminal domain
PF01874	0.111803398874989	ATP:dephospho-CoA triphosphoribosyl transferase
PF01883	0.501737487466418	Iron-sulfur cluster assembly protein
PF01885	0.423778960774289	RNA 2'-phosphotransferase, Tpt1 / KptA family
PF01887	0.503154605426628	S-adenosyl-l-methionine hydroxide adenosyltransferase
PF01894	0.111803398874989	Uncharacterised protein family UPF0047
PF01895	0	PhoU domain
PF01904	0.371236387893486	Protein of unknown function DUF72
PF01906	0.111803398874989	Putative heavy-metal-binding
PF01909	0.787461069964008	Nucleotidyltransferase domain
PF01914	0.111803398874989	MarC family integral membrane protein
PF01915	0.159111456835146	Glycosyl hydrolase family 3 C-terminal domain
PF01923	0.301892763255977	Cobalamin adenosyltransferase
PF01924	0	Hydrogenase formation hypA family
PF01925	0.463885625362245	Sulfite exporter TauE/SafE
PF01926	1.54873365991932	50S ribosome-binding GTPase
PF01928	0.111803398874989	CYTH domain
PF01931	0	Protein of unknown function DUF84
PF01933	0.223606797749979	Uncharacterised protein family UPF0052
PF01934	0.157109975188711	Protein of unknown function DUF86
PF01935	0.461148813126632	Domain of unknown function DUF87
PF01936	0.111803398874989	NYN domain
PF01938	0.159111456835146	TRAM domain
PF01943	0.667391483617422	Polysaccharide biosynthesis protein
PF01948	0	Aspartate carbamoyltransferase regulatory chain, allosteric domain
PF01957	0.157109975188711	NfeD-like C-terminal, partner-binding
PF01963	0.111803398874989	TraB family
PF01964	0.111803398874989	Radical SAM ThiC family
PF01965	0.856010025967548	DJ-1/PfpI family
PF01966	0.502525268588178	HD domain
PF01967	0.223606797749979	MoaC family
PF01970	0.693094327516423	Tripartite tricarboxylate transporter TctA family
PF01972	0	Serine dehydrogenase proteinase
PF01975	0	Survival protein SurE
PF01977	0.501737487466418	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PF01978	0.265053135346409	Sugar-specific transcriptional regulator TrmB
PF01979	0.67458379104396	Amidohydrolase family
PF01980	0	Uncharacterised protein family UPF0066
PF01985	0.111803398874989	CRS1 / YhbY (CRM) domain
PF02016	0.111803398874989	LD-carboxypeptidase
PF02021	0.111803398874989	Uncharacterised protein family UPF0102
PF02028	0.651070199796682	BCCT, betaine/carnitine/choline family transporter
PF02033	0.111803398874989	Ribosome-binding factor A
PF02036	0.111803398874989	SCP-2 sterol transfer family
PF02040	0.527112987191383	Arsenical pump membrane protein
