ann_term	cv	annotation
PF00709	0.55109075111561	Adenylosuccinate synthetase
PF00710	7.34846922834953	Asparaginase, N-terminal
PF00712	7.34846922834953	DNA polymerase III beta subunit, N-terminal domain
PF00717	0.345547855044942	Peptidase S24-like
PF00719	0.201427756412548	Inorganic pyrophosphatase
PF00722	0.207629821836384	Glycosyl hydrolases family 16
PF00724	0.433386180692771	NADH:flavin oxidoreductase / NADH oxidase family
PF00725	0.421063002419629	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
PF00727	7.34846922834953	Interleukin 4
PF00728	0.304513782791468	Glycosyl hydrolase family 20, catalytic domain
PF00730	0.242494520336098	HhH-GPD superfamily base excision DNA repair protein
PF00731	0.558842386787842	AIR carboxylase
PF00732	0.465171592504086	GMC oxidoreductase
PF00733	0.244911963587588	Asparagine synthase
PF00736	0.644278153923165	EF-1 guanine nucleotide exchange domain
PF00737	1.77433554657707	Photosystem II 10 kDa phosphoprotein
PF00742	0.306351021559336	Homoserine dehydrogenase
PF00743	0.250364197165456	Flavin-binding monooxygenase-like
PF00745	0.624764428724494	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00748	7.34846922834953	Calpain inhibitor
PF00749	0.403082462652635	tRNA synthetases class I (E and Q), catalytic domain
PF00750	0.737338405705482	tRNA synthetases class I (R)
PF00752	0.343623513183471	XPG N-terminal domain
PF00753	0.251777153338575	Metallo-beta-lactamase superfamily
PF00754	0.404172838977766	F5/8 type C domain
PF00756	0.399267716300653	Putative esterase
PF00759	0.179104494112573	Glycosyl hydrolase family 9
PF00762	0.437459275093361	Ferrochelatase
PF00763	0.394050533287609	Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain
PF00764	0.546688141931304	Arginosuccinate synthase
PF00766	0.377679109078014	Electron transfer flavoprotein FAD-binding domain
PF00768	7.34846922834953	D-alanyl-D-alanine carboxypeptidase
PF00771	7.34846922834953	FHIPEP family
PF00772	4.16182108180795	DnaB-like helicase N terminal domain
PF00773	0.199064207545201	RNB domain
PF00777	0.350770536775973	Glycosyltransferase family 29 (sialyltransferase)
PF00780	0.726028094506103	CNH domain
PF00781	0.219917290816525	Diacylglycerol kinase catalytic domain
PF00782	0.236519189079417	Dual specificity phosphatase, catalytic domain
PF00784	0.386302359903976	MyTH4 domain
PF00786	0.249437095529074	P21-Rho-binding domain
PF00787	0.119890255835026	PX domain
PF00789	0.211170810904933	UBX domain
PF00790	0.291704765470524	VHS domain
PF00792	0.746203969408598	Phosphoinositide 3-kinase C2
PF00793	0.440219079425089	DAHP synthetase I family
PF00795	0.205353919969407	Carbon-nitrogen hydrolase
PF00796	1.78028638121461	Photosystem I reaction centre subunit VIII
PF00797	0	N-acetyltransferase
PF00799	5.14689868151063	Geminivirus Rep catalytic domain
PF00800	0.403864074349829	Prephenate dehydratase
PF00804	0.232384803158347	Syntaxin
PF00805	0.23735219659526	Pentapeptide repeats (8 copies)
PF00806	0.224555395131484	Pumilio-family RNA binding repeat
PF00808	0.300292626879268	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF00809	0.515921349058975	Pterin binding enzyme
PF00810	0.30910700231863	ER lumen protein retaining receptor
PF00813	7.34846922834953	FliP family
PF00814	0.685152510222469	tRNA N6-adenosine threonylcarbamoyltransferase
PF00815	0.667930772796911	Histidinol dehydrogenase
PF00817	0.233108606965743	impB/mucB/samB family
PF00821	0	Phosphoenolpyruvate carboxykinase C-terminal P-loop domain
PF00827	0.382904379914665	Ribosomal L15
PF00828	0.23612182896279	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
PF00829	0.21383921214916	Ribosomal prokaryotic L21 protein
PF00830	0.26303081102253	Ribosomal L28 family
PF00831	0.303625625035795	Ribosomal L29 protein
PF00832	0.606429766350674	Ribosomal L39 protein
PF00833	0.412182285449871	Ribosomal S17
PF00834	0.330830323323284	Ribulose-phosphate 3 epimerase family
PF00838	0.408513817835326	Translationally controlled tumour protein
PF00842	7.34846922834953	Alanine racemase, C-terminal domain
PF00844	7.34846922834953	Geminivirus coat protein/nuclear export factor BR1 family
PF00845	0	Geminivirus BL1 movement protein
PF00847	0.270914287266778	AP2 domain
PF00848	0.343344644616376	Ring hydroxylating alpha subunit (catalytic domain)
PF00849	0.149603687832568	RNA pseudouridylate synthase
PF00850	0.271791189421444	Histone deacetylase domain
PF00852	0.490735400300718	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF00854	0.200533576411009	POT family
PF00855	0.208366083521111	PWWP domain
PF00856	0.123567906941546	SET domain
PF00857	0.322139076961583	Isochorismatase family
PF00860	0.236520988425266	Permease family
PF00861	0.151843442037004	Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast
PF00862	0.252496058551398	Sucrose synthase
PF00867	0.27540412145228	XPG I-region
PF00871	5.14689868151063	Acetokinase family
PF00872	3.25625917934798	Transposase, Mutator family
PF00873	5.43573084426747	AcrB/AcrD/AcrF family
PF00875	0.137253424376129	DNA photolyase
PF00877	0	NlpC/P60 family
PF00881	0.815710202452948	Nitroreductase family
PF00883	0.56003548223911	Cytosol aminopeptidase family, catalytic domain
PF00884	1.36998611899404	Sulfatase
PF00885	0.432209274392799	6,7-dimethyl-8-ribityllumazine synthase
PF00886	0.707563762861721	Ribosomal protein S16
PF00887	0.16623014677628	Acyl CoA binding protein
PF00888	0.371611569316383	Cullin family
PF00889	0.344516142024461	Elongation factor TS
PF00890	0.325518454393823	FAD binding domain
PF00891	0.549622838046966	O-methyltransferase domain
PF00892	0.232833872144096	EamA-like transporter family
PF00899	0.152971438983904	ThiF family
PF00900	0.523412759916855	Ribosomal family S4e
PF00902	0.669803938896932	Sec-independent protein translocase protein (TatC)
PF00903	0.244320905093174	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
PF00905	4.42868011343897	Penicillin binding protein transpeptidase domain
PF00907	7.34846922834953	T-box
PF00909	0.315587105243986	Ammonium Transporter Family
PF00912	1.44010717475454	Transglycosylase
PF00916	0.260655282277444	Sulfate permease family
PF00917	0.709833023391379	MATH domain
PF00919	0.0971285862357264	Uncharacterized protein family UPF0004
PF00920	0.568848035172472	Dehydratase family
PF00923	0.28856548257865	Transaldolase/Fructose-6-phosphate aldolase
PF00924	0.431833436125425	Mechanosensitive ion channel
PF00925	0.272830169268465	GTP cyclohydrolase II
PF00926	0.297978334770164	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF00928	0.197202272255744	Adaptor complexes medium subunit family
PF00929	0.158120021327151	Exonuclease
PF00930	0.435938926504057	Dipeptidyl peptidase IV (DPP IV) N-terminal region
PF00931	0.797407611843753	NB-ARC domain
PF00933	0.256763017770783	Glycosyl hydrolase family 3 N terminal domain
PF00935	0.620221431882846	Ribosomal protein L44
PF00939	0.367106464424469	Sodium:sulfate symporter transmembrane region
PF00940	0.392168366563917	DNA-dependent RNA polymerase
PF00941	0.522808092790072	FAD binding domain in molybdopterin dehydrogenase
PF00946	7.34846922834953	Mononegavirales RNA dependent RNA polymerase
PF00949	7.34846922834953	Peptidase S7, Flavivirus NS3 serine protease
PF00950	5.14689868151063	ABC 3 transport family
PF00953	0.288129949718054	Glycosyl transferase family 4
PF00954	0.512139873940909	S-locus glycoprotein domain
PF00955	0.332605827130165	HCO3- transporter family
PF00956	0.713282885157869	Nucleosome assembly protein (NAP)
PF00957	0.171604342602235	Synaptobrevin
PF00958	0.219043214831998	GMP synthase C terminal domain
PF00959	0	Phage lysozyme
PF00961	5.43573084426747	LAGLIDADG endonuclease
PF00962	0.302473438467003	Adenosine/AMP deaminase
PF00967	0.522653209770172	Barwin family
PF00970	0.29497322837503	Oxidoreductase FAD-binding domain
PF00977	0.298831376577759	Histidine biosynthesis protein
PF00982	0.227893096263111	Glycosyltransferase family 20
PF00984	0.396699918447174	UDP-glucose/GDP-mannose dehydrogenase family, central domain
PF00986	0.393435622370661	DNA gyrase B subunit, carboxyl terminus
PF00988	0.636302045907258	Carbamoyl-phosphate synthase small chain, CPSase domain
PF00989	0.26916847375785	PAS fold
PF00990	6.38713329265275	Diguanylate cyclase, GGDEF domain
PF00994	0.187438994629913	Probable molybdopterin binding domain
PF00995	0.355386516956324	Sec1 family
PF00996	0.360001178016253	GDP dissociation inhibitor
PF00999	0.209039820808915	Sodium/hydrogen exchanger family
PF01000	0.618482353896786	RNA polymerase Rpb3/RpoA insert domain
PF01003	7.34846922834953	Flavivirus capsid protein C
PF01008	0.259486283797776	Initiation factor 2 subunit family
PF01010	2.30017817385136	NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus
PF01011	1.31805756428484	PQQ enzyme repeat
PF01012	0.198607276441879	Electron transfer flavoprotein domain
PF01014	0.245164047300096	Uricase
PF01015	0.30598736668855	Ribosomal S3Ae family
PF01016	0.341185417543301	Ribosomal L27 protein
PF01018	0.24599441491419	GTP1/OBG
PF01019	0.817818690529831	Gamma-glutamyltranspeptidase
PF01020	0.886693852959627	Ribosomal L40e family
PF01025	0.241708085187302	GrpE
PF01026	0.393056798077848	TatD related DNase
PF01027	0.353477864883632	Inhibitor of apoptosis-promoting Bax1
PF01028	0.568379875951834	Eukaryotic DNA topoisomerase I, catalytic core
PF01029	0.327664152692824	NusB family
PF01031	0.354294409075118	Dynamin central region
PF01032	7.34846922834953	FecCD transport family
PF01034	0	Syndecan domain
PF01035	7.34846922834953	6-O-methylguanine DNA methyltransferase, DNA binding domain
PF01037	7.34846922834953	Lrp/AsnC ligand binding domain
PF01039	0.907314395422665	Carboxyl transferase domain
PF01040	0.689366786195091	UbiA prenyltransferase family
PF01041	0	DegT/DnrJ/EryC1/StrS aminotransferase family
PF01042	0.222224896231719	Endoribonuclease L-PSP
PF01043	0.217186121381535	SecA preprotein cross-linking domain
PF01047	7.34846922834953	MarR family
PF01048	0.539060971221206	Phosphorylase superfamily
PF01051	5.6722423595357	Initiator Replication protein
PF01053	0.411777030809675	Cys/Met metabolism PLP-dependent enzyme
PF01055	0.353504837876952	Glycosyl hydrolases family 31
PF01056	5.14689868151063	Myc amino-terminal region
PF01058	1.6900727609271	NADH ubiquinone oxidoreductase, 20 Kd subunit
PF01059	7.34846922834953	NADH-ubiquinone oxidoreductase chain 4, amino terminus
PF01061	0.234391481609998	ABC-2 type transporter
PF01062	0.362891735940435	Bestrophin, RFP-TM, chloride channel
PF01063	0.167527579229187	Amino-transferase class IV
PF01066	0.206189627693751	CDP-alcohol phosphatidyltransferase
PF01067	0.852840184159366	Calpain large subunit, domain III
PF01068	0.306616046426469	ATP dependent DNA ligase domain
PF01070	0.529077828921798	FMN-dependent dehydrogenase
PF01071	0.441342920875459	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
PF01073	0.298728952709208	3-beta hydroxysteroid dehydrogenase/isomerase family
PF01074	0.334174890528169	Glycosyl hydrolases family 38 N-terminal domain
PF01075	2.08091054090398	Glycosyltransferase family 9 (heptosyltransferase)
PF01076	7.34846922834953	Plasmid recombination enzyme
PF01077	0.27982376008336	Nitrite and sulphite reductase 4Fe-4S domain
PF01078	0.259141657039826	Magnesium chelatase, subunit ChlI
PF01080	0.232936125545926	Presenilin
PF01081	0.605633926419408	KDPG and KHG aldolase
PF01082	0	Copper type II ascorbate-dependent monooxygenase, N-terminal domain
PF01084	0.799643704849739	Ribosomal protein S18
PF01086	0.357641289388645	Clathrin light chain
PF01087	0.262445329583912	Galactose-1-phosphate uridyl transferase, N-terminal domain
PF01088	0.393873416650344	Ubiquitin carboxyl-terminal hydrolase, family 1
PF01090	0.358955238909544	Ribosomal protein S19e
PF01092	0.444900000024327	Ribosomal protein S6e
PF01094	0.49138328425053	Receptor family ligand binding region
PF01095	0.250028137966842	Pectinesterase
PF01096	0.323002523654248	Transcription factor S-II (TFIIS)
PF01097	4.16182108180795	Arthropod defensin
PF01098	5.14689868151063	Cell cycle protein
PF01103	0.240113232084025	Omp85 superfamily domain
PF01105	0.290706519043764	emp24/gp25L/p24 family/GOLD
PF01106	0.185130157921563	NifU-like domain
PF01107	1.61581219719489	Viral movement protein (MP)
PF01111	0.583464056598004	Cyclin-dependent kinase regulatory subunit
PF01112	0.198982479842493	Asparaginase
PF01113	0.288918680142713	Dihydrodipicolinate reductase, N-terminus
PF01115	0.232867667772714	F-actin capping protein, beta subunit
PF01116	0.372900359982615	Fructose-bisphosphate aldolase class-II
PF01117	2.40282852190088	Aerolysin toxin
PF01118	0.2732583463165	Semialdehyde dehydrogenase, NAD binding domain
PF01119	0.282790850948798	DNA mismatch repair protein, C-terminal domain
PF01120	0.435248630477819	Alpha-L-fucosidase
PF01121	0.524898693392985	Dephospho-CoA kinase
PF01124	0.664115958904597	MAPEG family
PF01125	0.36634445135629	G10 protein
PF01126	0.412311123238401	Heme oxygenase
PF01127	1.20141426095044	Succinate dehydrogenase/Fumarate reductase transmembrane subunit
PF01128	0.267787299510658	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
PF01131	0.246656502269183	DNA topoisomerase
PF01132	0.232936125545926	Elongation factor P (EF-P) OB domain
PF01133	0.815710202452948	Enhancer of rudimentary
PF01134	0.46789988013733	Glucose inhibited division protein A
PF01135	0.54269375289749	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
PF01137	0.559448900554085	RNA 3'-terminal phosphate cyclase
PF01138	0.146414272660579	3' exoribonuclease family, domain 1
PF01139	0	tRNA-splicing ligase RtcB
PF01142	0.432595661728148	tRNA pseudouridine synthase D (TruD)
PF01144	0	Coenzyme A transferase
PF01145	0.234626817589733	SPFH domain / Band 7 family
PF01148	0.356679231440629	Cytidylyltransferase family
PF01149	0.587721566861815	Formamidopyrimidine-DNA glycosylase N-terminal domain
PF01150	0.411987572223187	GDA1/CD39 (nucleoside phosphatase) family
PF01151	0.473633538094648	GNS1/SUR4 family
PF01152	0.463533498047434	Bacterial-like globin
PF01154	0.550977632175646	Hydroxymethylglutaryl-coenzyme A synthase N terminal
PF01156	0.338715209054289	Inosine-uridine preferring nucleoside hydrolase
PF01157	0.517221288616961	Ribosomal protein L21e
PF01158	0.802611868890492	Ribosomal protein L36e
PF01159	0.580484907315244	Ribosomal protein L6e
PF01161	0.4260978849824	Phosphatidylethanolamine-binding protein
PF01163	0.33390682098095	RIO1 family
PF01165	0.276902527302465	Ribosomal protein S21
PF01167	0.270054672751758	Tub family
PF01168	0.22550687871524	Alanine racemase, N-terminal domain
PF01169	0.207714790903459	Uncharacterized protein family UPF0016
PF01170	0.399267716300653	Putative RNA methylase family UPF0020
PF01171	0.2732583463165	PP-loop family
PF01172	0.305426214719929	Shwachman-Bodian-Diamond syndrome (SBDS) protein
PF01174	0.440078526653008	SNO glutamine amidotransferase family
PF01175	0	Urocanase Rossmann-like domain
PF01176	0.603975725624116	Translation initiation factor 1A / IF-1
PF01177	0.526347755090968	Asp/Glu/Hydantoin racemase
PF01179	0.409054269152047	Copper amine oxidase, enzyme domain
PF01180	0.348968821157339	Dihydroorotate dehydrogenase
PF01182	0.343044628881211	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
PF01183	7.34846922834953	Glycosyl hydrolases family 25
PF01184	0	GPR1/FUN34/yaaH family
PF01187	0.347240674090744	Macrophage migration inhibitory factor (MIF)
PF01189	0.227967677076304	16S rRNA methyltransferase RsmB/F
PF01190	0.229524124872371	Pollen protein Ole e 1 like
PF01191	0.311537712012217	RNA polymerase Rpb5, C-terminal domain
PF01192	0.378208329974098	RNA polymerase Rpb6
PF01193	0.619910933023896	RNA polymerase Rpb3/Rpb11 dimerisation domain
PF01194	0.596921158643712	RNA polymerases N / 8 kDa subunit
PF01195	0.308451078222433	Peptidyl-tRNA hydrolase
PF01196	0.303514398921069	Ribosomal protein L17
PF01197	0.445144762404349	Ribosomal protein L31
PF01198	0.319498662102154	Ribosomal protein L31e
PF01199	0.354294409075118	Ribosomal protein L34e
PF01200	0.55401061640982	Ribosomal protein S28e
PF01201	0.287097646478293	Ribosomal protein S8e
PF01202	0.189556518092658	Shikimate kinase
PF01204	0.690079711485163	Trehalase
PF01205	0.286091097066709	Uncharacterized protein family UPF0029
PF01206	0	Sulfurtransferase TusA
PF01207	0.188289047855847	Dihydrouridine synthase (Dus)
PF01208	0.419834455820753	Uroporphyrinogen decarboxylase (URO-D)
PF01209	0.239464502724395	ubiE/COQ5 methyltransferase family
PF01210	0.176673720571701	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus
PF01212	0.634092984005901	Beta-eliminating lyase
PF01213	0.846057806850673	Adenylate cyclase associated (CAP) N terminal
PF01214	0.424609822128761	Casein kinase II regulatory subunit
PF01215	0.348409523136379	Cytochrome c oxidase subunit Vb
PF01217	0.177662951636302	Clathrin adaptor complex small chain
